VidName,ImgName,Lati,Longi,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,bin16,Score
GRMN0025,GRMN002518.jpg,37.4076,-122.0056,860,2155,19835,9993,15609,29079,40261,30747,11573,10897,1486,1071,844,349,167,74,0
GRMN0025,GRMN002519.jpg,37.4076,-122.0056,4,28,156,469,2142,3910,9731,20989,42678,58129,24565,11550,292,120,88,149,0
GRMN0025,GRMN002520.jpg,37.4076,-122.0056,116,312,1649,4292,4562,20282,52297,46006,30835,11862,1972,169,156,180,163,147,0
GRMN0025,GRMN002521.jpg,37.4076,-122.0056,22,222,1137,4779,6552,29540,46923,50275,25601,7427,548,704,613,348,186,123,0
GRMN0025,GRMN002522.jpg,37.4076,-122.0056,60,596,2368,5608,12473,34229,55679,39717,19583,3745,540,134,99,110,52,7,0
GRMN0025,GRMN002523.jpg,37.4076,-122.0056,65,246,1502,5768,9369,28616,49926,56746,17699,3905,262,158,200,264,176,98,0
GRMN0026,GRMN002601.jpg,37.4106,-122.9911,58,348,1917,6291,10546,28540,47845,59506,16476,2953,119,60,93,99,109,40,0
GRMN0026,GRMN002602.jpg,37.4106,-122.9911,47,183,1424,5149,10879,35712,50219,53973,11795,4013,276,230,384,356,221,139,0
GRMN0026,GRMN002603.jpg,37.4106,-122.9911,46,489,1720,9419,8832,30973,51589,55760,13873,1446,533,137,62,47,40,34,0
GRMN0026,GRMN002604.jpg,37.4106,-122.9911,188,525,3015,5131,15695,39396,56749,43066,9125,727,353,396,299,202,87,46,0
GRMN0026,GRMN002605.jpg,37.4106,-122.9911,50,403,2526,4780,12499,34013,57097,51568,10759,739,140,176,109,67,42,32,0
GRMN0026,GRMN002606.jpg,37.4106,-122.9911,81,285,3724,5730,15451,44557,55557,38189,10085,453,109,163,235,238,106,37,0
GRMN0026,GRMN002607.jpg,37.4106,-122.9911,203,568,5881,6215,11866,39086,58681,36892,13641,904,388,302,199,109,27,38,0
GRMN0026,GRMN002608.jpg,37.4106,-122.9911,409,827,8819,7059,26480,40877,47649,30379,11174,631,105,120,156,145,115,55,0
GRMN0026,GRMN002609.jpg,37.4106,-122.9911,0,0,0,0,1,32,93,353,1716,2814,3085,18328,39003,54108,40929,14538,0
GRMN0026,GRMN002610.jpg,37.4106,-122.9911,19,190,761,3189,7364,11821,34460,40448,57960,17312,863,345,100,61,65,42,0
GRMN0026,GRMN002611.jpg,37.4106,-122.9911,52,202,1565,3724,7100,23042,48400,58388,24016,7677,147,114,192,199,134,48,0
GRMN0026,GRMN002612.jpg,37.4106,-122.9911,21,165,1744,4086,12084,34597,52191,50278,16401,1293,416,771,526,247,94,86,0
GRMN0026,GRMN002613.jpg,37.4106,-122.9911,66,353,1564,4496,11673,37526,56869,44793,15974,781,334,269,171,72,35,24,0
GRMN0026,GRMN002614.jpg,37.4106,-122.9911,38,108,717,3521,17443,41643,63157,37359,9971,553,122,90,67,95,70,46,0
GRMN0026,GRMN002615.jpg,37.4106,-122.9911,16,198,1011,5519,13090,34672,71829,31139,15978,580,123,142,251,274,138,40,0
GRMN0026,GRMN002616.jpg,37.4106,-122.9911,96,388,1970,8932,14697,40313,60275,29097,15710,944,1239,697,387,121,52,82,0
GRMN0026,GRMN002617.jpg,37.4106,-122.9911,77,282,2109,8276,24017,35648,59044,29558,14419,660,511,200,112,46,27,14,0
GRMN0026,GRMN002618.jpg,37.4106,-122.9911,23,361,2567,6815,17978,37241,65316,32123,11763,478,114,44,61,74,28,14,0
GRMN0026,GRMN002619.jpg,37.4106,-122.9911,48,260,1834,6982,17899,33310,66164,36791,10706,427,141,105,95,88,100,50,0
GRMN0026,GRMN002620.jpg,37.4106,-122.9911,14,139,833,4967,22627,32952,65493,43768,3251,358,182,116,110,101,72,17,0
GRMN0026,GRMN002621.jpg,37.4106,-122.9911,44,144,885,5068,23387,44133,72244,23874,3051,901,523,357,214,106,47,22,0
GRMN0026,GRMN002622.jpg,37.4106,-122.9911,513,884,1561,5083,21123,40821,61075,34602,5137,1334,1116,778,386,203,112,272,0
GRMN0026,GRMN002623.jpg,37.4106,-122.9911,71,321,1882,6676,18429,25865,52703,42530,24636,1534,170,83,40,12,9,39,0
GRMN0027,GRMN002701.jpg,37.4164,-122.9745,138,553,3110,12395,28158,31469,55612,38249,3720,437,157,97,198,306,312,89,0
GRMN0027,GRMN002702.jpg,37.4164,-122.9745,42,209,1835,8653,21142,38024,69740,31627,2300,266,168,265,356,237,105,31,0
GRMN0027,GRMN002703.jpg,37.4164,-122.9745,40,295,2438,12436,17751,38527,75507,24249,1840,466,315,453,423,154,66,40,0
GRMN0027,GRMN002704.jpg,37.4164,-122.9745,97,447,2976,11389,24731,45155,64028,22465,1490,656,614,510,250,81,36,75,0
GRMN0027,GRMN002705.jpg,37.4164,-122.9745,58,224,1950,9051,19788,35947,79439,23721,2085,488,864,831,322,138,40,54,0
GRMN0027,GRMN002706.jpg,37.4164,-122.9745,128,451,2310,12817,33125,39827,61884,22062,876,346,411,431,180,70,44,38,0
GRMN0027,GRMN002707.jpg,37.4164,-122.9745,229,662,2179,12241,27589,40801,71728,17154,1855,247,71,53,79,80,29,3,0
GRMN0027,GRMN002708.jpg,37.4164,-122.9745,58,351,1448,7801,29090,36631,64466,31695,2565,247,188,99,114,101,79,67,0
GRMN0027,GRMN002709.jpg,37.4164,-122.9745,71,266,1212,5394,12309,23841,52623,45967,28451,3260,401,182,326,425,212,60,0
GRMN0027,GRMN002710.jpg,37.4164,-122.9745,114,569,2223,6471,14278,27427,59950,52977,9958,443,88,71,95,96,111,129,0
GRMN0027,GRMN002711.jpg,37.4164,-122.9745,31,198,859,4955,18004,31810,65309,50132,2747,345,111,73,123,107,82,114,0
GRMN0027,GRMN002712.jpg,37.4164,-122.9745,24,185,958,5632,16717,41809,66933,35035,5026,1679,429,147,125,118,104,79,0
GRMN0027,GRMN002713.jpg,37.4164,-122.9745,131,946,1528,5863,7847,8514,13433,26519,63626,41479,3357,1142,218,91,114,192,0
GRMN0027,GRMN002714.jpg,37.4164,-122.9745,57,255,1319,5807,15406,23140,68854,52562,6578,242,106,84,122,144,193,131,0
GRMN0027,GRMN002715.jpg,37.4164,-122.9745,35,213,1009,7307,19445,32540,79160,32950,1281,276,132,147,200,166,112,27,0
GRMN0027,GRMN002716.jpg,37.4164,-122.9745,111,520,1762,9271,23811,37231,73430,26060,1182,377,256,264,344,286,74,21,0
GRMN0027,GRMN002717.jpg,37.4164,-122.9745,60,552,6041,15215,29802,42950,40425,20377,6906,4373,6377,1144,499,220,55,4,0
GRMN0027,GRMN002718.jpg,37.4164,-122.9745,44,418,1388,7761,7111,11522,15712,39064,59129,30777,1563,188,107,93,66,57,0
GRMN0027,GRMN002719.jpg,37.4164,-122.9745,164,552,1572,7798,11886,7452,10855,32449,50613,32854,14061,2226,1068,652,431,367,0
GRMN0027,GRMN002720.jpg,37.4164,-122.9745,72,332,1732,8215,18072,34499,59896,44909,3818,412,236,647,836,727,462,135,0
GRMN0027,GRMN002721.jpg,37.4164,-122.9745,81,441,1126,6007,17919,28481,63184,50330,3703,651,1200,802,466,281,181,147,0
GRMN0027,GRMN002722.jpg,37.4164,-122.9745,76,344,965,6386,14969,35771,60671,41163,10167,725,861,1722,736,345,89,10,0
GRMN0027,GRMN002723.jpg,37.4164,-122.9745,27,309,1148,3814,14802,32835,57039,53016,9683,1038,365,363,383,154,20,4,0
GRMN0028,GRMN002801.jpg,37.4187,-122.956,109,618,1630,5214,16904,36838,52801,49698,7977,1199,854,570,403,140,26,19,0
GRMN0028,GRMN002802.jpg,37.4187,-122.956,31,128,662,2648,11513,34155,52478,50438,16824,2875,1185,1347,569,133,14,0,0
GRMN0028,GRMN002803.jpg,37.4187,-122.956,243,714,1142,4768,5683,9909,16894,26972,49619,46710,8533,1157,1520,869,230,37,0
GRMN0028,GRMN002804.jpg,37.4187,-122.956,62,523,2041,8236,19158,31442,47289,34706,25957,2592,779,450,716,585,378,86,0
GRMN0028,GRMN002805.jpg,37.4187,-122.956,22,191,945,6123,16541,30792,47553,43125,23906,2167,723,413,1139,904,368,88,0
GRMN0028,GRMN002806.jpg,37.4187,-122.956,48,198,588,5382,13062,33160,48235,36517,31234,2967,653,1381,858,465,243,9,0
GRMN0028,GRMN002807.jpg,37.4187,-122.956,9013,139774,12724,3026,1693,1678,4326,1603,627,310,127,42,23,14,14,6,0
GRMN0028,GRMN002808.jpg,37.4187,-122.956,19,129,318,1106,5743,16436,36876,44888,36978,22845,6133,1026,402,798,836,467,0
GRMN0028,GRMN002809.jpg,37.4187,-122.956,11,72,187,520,2730,7203,21229,33700,41451,31846,23541,9066,825,1128,870,621,0
GRMN0028,GRMN002810.jpg,37.4187,-122.956,2144,14025,38260,12437,8953,10383,12000,19770,26346,19370,8368,1209,554,301,268,612,0
GRMN0028,GRMN002811.jpg,37.4187,-122.956,3,49,409,14857,25542,32079,41339,27392,16151,7582,3926,2960,2138,438,120,15,0
GRMN0028,GRMN002812.jpg,37.4187,-122.956,1318,45293,104127,10621,5691,4266,2003,995,351,184,79,40,5,6,3,18,0
GRMN0028,GRMN002813.jpg,37.4187,-122.956,0,7,21,172,753,1651,3492,9381,27701,36363,44268,34233,12493,1743,755,1967,0
GRMN0028,GRMN002814.jpg,37.4187,-122.956,2608,23033,61928,8260,3612,4527,8229,7235,3113,5878,25882,13346,3316,767,560,2706,0
GRMN0028,GRMN002815.jpg,37.4187,-122.956,3,5,69,225,1043,6202,23483,39473,42163,26725,28052,4821,1436,651,435,214,0
GRMN0028,GRMN002816.jpg,37.4187,-122.956,13,75,282,1624,7893,14111,36112,43189,35810,22902,8445,1726,1731,853,207,27,0
GRMN0028,GRMN002817.jpg,37.4187,-122.956,2,28,109,199,755,3252,15704,40411,46331,48139,12055,3995,1560,994,704,762,0
GRMN0028,GRMN002818.jpg,37.4187,-122.956,176,727,9474,12089,12608,36568,91157,8289,1741,706,636,542,246,40,1,0,0
GRMN0028,GRMN002819.jpg,37.4187,-122.956,1870,3847,10645,6188,6474,11464,18359,35161,54612,15581,3776,1404,1507,1889,1491,732,0
GRMN0028,GRMN002820.jpg,37.4187,-122.956,2678,4856,9188,6907,5516,10920,24653,36452,34376,22843,8246,2602,1463,1421,1325,1554,0
GRMN0028,GRMN002821.jpg,37.4187,-122.956,2838,11282,18679,12211,5157,4395,9780,13802,18358,30766,32166,10381,2793,991,391,1010,0
GRMN0028,GRMN002822.jpg,37.4187,-122.956,148,580,3744,13635,3347,3495,2972,7355,13317,35066,58044,22647,3327,1932,1808,3583,0
GRMN0028,GRMN002823.jpg,37.4187,-122.956,0,9,87,109,131,1634,6225,2627,7564,19069,34435,26967,34665,31029,9394,1055,0
GRMN0029,GRMN002901.jpg,37.415,-122.954,4,41,80,155,125,1513,3944,4189,11558,19629,27111,30201,37291,21634,12009,5516,1
GRMN0029,GRMN002902.jpg,37.415,-122.954,2,29,86,85,86,375,3101,5039,10948,28790,45498,48491,24550,7308,530,82,1
GRMN0029,GRMN002903.jpg,37.415,-122.954,1,32,80,64,80,376,3317,5324,16012,31313,45172,42956,14052,7287,6262,2672,1
GRMN0029,GRMN002904.jpg,37.415,-122.954,21,46,79,126,250,1042,3805,7056,13396,23261,36603,38857,25440,16586,8177,255,1
GRMN0029,GRMN002905.jpg,37.415,-122.954,0,48,119,99,147,1048,5006,18829,44210,51017,38829,11883,2724,813,207,21,1
GRMN0029,GRMN002906.jpg,37.415,-122.954,2,15,71,103,93,509,2936,14825,42065,57238,39758,13133,3540,377,120,215,1
GRMN0029,GRMN002907.jpg,37.415,-122.954,10,44,73,65,137,743,3702,15647,41513,57125,43315,9599,1950,667,213,197,1
GRMN0029,GRMN002908.jpg,37.415,-122.954,0,20,79,69,95,393,2439,14069,40561,58789,44358,11618,1748,315,122,325,1
GRMN0029,GRMN002909.jpg,37.415,-122.954,1,21,64,47,100,350,2399,12760,39509,59734,42940,14476,1857,417,179,146,1
GRMN0029,GRMN002910.jpg,37.415,-122.954,15,56,76,75,185,732,3350,15205,39995,63065,39681,10187,1656,432,163,127,1
GRMN0029,GRMN002911.jpg,37.415,-122.954,14,86,124,117,178,757,3843,18393,49354,60859,32787,6468,1049,590,297,84,1
GRMN0029,GRMN002912.jpg,37.415,-122.954,10,54,262,2848,3910,4868,13744,29667,45190,45525,19783,4351,1882,1265,844,797,1
GRMN0029,GRMN002913.jpg,37.415,-122.954,200,374,645,3264,4226,6914,24856,28330,43388,38785,13397,5118,2362,1650,835,656,1
GRMN0029,GRMN002914.jpg,37.415,-122.954,73,331,549,2843,4133,6085,21650,29196,41740,40893,15897,5665,2561,1952,917,515,1
GRMN0029,GRMN002915.jpg,37.415,-122.954,17,86,340,2921,4624,5121,11492,24991,39680,44573,22224,10117,4191,2337,1213,1073,1
GRMN0029,GRMN002916.jpg,37.415,-122.954,47,114,207,435,1544,3598,7892,18868,30849,45766,31184,27383,6283,594,200,36,1
GRMN0029,GRMN002917.jpg,37.415,-122.954,65,234,623,810,1929,6186,15119,18996,25973,31176,36212,23943,11657,1750,246,81,1
GRMN0029,GRMN002918.jpg,37.415,-122.954,21,87,128,141,308,1516,4862,11752,27569,29533,26219,22686,19864,13434,9560,7320,1
GRMN0029,GRMN002919.jpg,37.415,-122.954,56,127,128,246,447,1958,6342,14277,29283,32967,33139,33657,14620,6304,1213,236,1
GRMN0029,GRMN002920.jpg,37.415,-122.954,14,98,120,109,190,944,3818,12820,25194,34924,38874,36103,17297,4027,279,189,1
GRMN0029,GRMN002921.jpg,37.415,-122.954,19,75,100,123,170,321,2808,9418,23247,35434,36212,32049,20590,11811,2396,227,1
GRMN0029,GRMN002922.jpg,37.415,-122.954,13,69,116,104,119,548,2147,7503,18257,36772,42655,34395,20349,10607,1304,42,1
GRMN0029,GRMN002923.jpg,37.415,-122.954,0,22,89,115,118,278,1294,9045,20966,34910,36924,34424,18284,9535,5506,3490,1
GRMN0030,GRMN003001.jpg,37.4108,-122.9469,21,74,108,86,152,506,3157,12204,26496,39046,44567,35674,10713,1845,333,18,2
GRMN0030,GRMN003002.jpg,37.4108,-122.9469,8,38,115,112,111,722,3159,11022,26979,42851,51718,30196,6128,1735,96,10,2
GRMN0030,GRMN003003.jpg,37.4108,-122.9469,3,55,128,111,127,848,2608,14484,25979,47246,49656,24564,7571,1454,109,57,2
GRMN0030,GRMN003004.jpg,37.4108,-122.9469,25,80,109,108,170,913,3174,10797,18112,28626,43163,39386,20743,8238,1252,104,2
GRMN0030,GRMN003005.jpg,37.4108,-122.9469,5,65,139,91,99,630,2429,10779,20995,32646,42426,29873,17640,11842,5310,31,2
GRMN0030,GRMN003006.jpg,37.4108,-122.9469,6,69,116,76,79,469,2552,8837,21708,34429,39762,35015,22921,7903,1042,16,2
GRMN0030,GRMN003007.jpg,37.4108,-122.9469,26,72,80,77,110,535,2425,8100,19526,35603,35357,34112,29067,9261,510,139,2
GRMN0030,GRMN003008.jpg,37.4108,-122.9469,0,7,75,99,90,273,1388,5833,17741,25866,36947,42511,26833,15571,1699,67,2
GRMN0030,GRMN003009.jpg,37.4108,-122.9469,0,13,72,86,76,163,855,4130,17965,32912,45040,47187,21901,3266,1040,294,2
GRMN0030,GRMN003010.jpg,37.4108,-122.9469,8,73,71,48,89,277,1743,5584,17913,33604,37375,37210,29174,9285,2360,186,2
GRMN0030,GRMN003011.jpg,37.4108,-122.9469,0,18,91,121,222,334,1957,9054,22307,39202,46901,33864,14464,4290,1681,494,2
GRMN0030,GRMN003012.jpg,37.4108,-122.9469,115,366,311,344,1184,4469,14127,31229,33300,34350,24678,15910,8569,4170,1504,374,2
GRMN0030,GRMN003013.jpg,37.4108,-122.9469,198,403,263,533,1532,5120,16389,32834,33709,33084,22652,15026,7334,3951,1491,481,2
GRMN0030,GRMN003014.jpg,37.4108,-122.9469,1,35,140,169,572,2727,6682,19209,26684,36197,35458,25009,13931,5566,1983,637,2
GRMN0030,GRMN003015.jpg,37.4108,-122.9469,0,37,96,100,106,353,2088,8803,20787,29889,40305,37187,21533,9341,2858,1517,2
GRMN0030,GRMN003016.jpg,37.4108,-122.9469,10,42,86,296,761,1707,3480,9408,22309,36125,50429,35577,10839,3147,423,361,2
GRMN0030,GRMN003017.jpg,37.4108,-122.9469,1,2,21,48,69,152,1508,4645,12989,31694,55230,36711,17665,10787,3234,244,2
GRMN0030,GRMN003018.jpg,37.4108,-122.9469,4,32,34,69,82,208,1628,6114,15746,31596,46178,38257,23083,9205,2697,67,2
GRMN0030,GRMN003019.jpg,37.4108,-122.9469,3,46,65,71,121,514,3455,7197,27989,49421,47277,23899,14024,751,129,38,2
GRMN0030,GRMN003020.jpg,37.4108,-122.9469,5,27,63,77,107,524,4348,10201,38077,50537,44163,16229,7747,2361,413,121,2
GRMN0030,GRMN003021.jpg,37.4108,-122.9469,11,71,133,209,1217,4574,5473,27420,30822,36237,32052,17185,7266,5233,4172,2925,2
GRMN0030,GRMN003022.jpg,37.4108,-122.9469,29,103,243,1062,3280,5491,12560,26980,24245,31848,32945,17757,12761,2743,982,1971,2
GRMN0030,GRMN003023.jpg,37.4108,-122.9469,9,49,137,383,4318,3670,7395,25854,32334,39430,21733,29462,7821,1554,630,221,2
GRMN0031,GRMN003101.jpg,37.4061,-121.942,26,54,88,875,3254,4456,5868,12472,26390,31202,35338,34883,15930,3173,774,217,0
GRMN0031,GRMN003102.jpg,37.4061,-121.942,7,36,162,279,1386,5670,4177,7615,27138,32082,38804,36280,16770,3416,940,238,0
GRMN0031,GRMN003103.jpg,37.4061,-121.942,4,40,152,250,3448,5441,4557,10010,24872,37276,35208,36167,14221,2489,675,190,0
GRMN0031,GRMN003104.jpg,37.4061,-121.942,13,42,179,742,3718,5084,4645,10742,26034,28052,34211,37159,19991,3281,876,231,0
GRMN0031,GRMN003105.jpg,37.4061,-121.942,0,28,139,272,2699,5152,3190,6314,18508,33411,40590,39010,21586,3000,849,252,0
GRMN0031,GRMN003106.jpg,37.4061,-121.942,1,9,89,221,1189,4599,5064,7616,19026,25007,32463,38553,29924,8844,1358,1037,0
GRMN0031,GRMN003107.jpg,37.4061,-121.942,13,35,108,176,1852,4999,4929,6212,24014,29356,36547,39480,20802,5392,756,329,0
GRMN0031,GRMN003108.jpg,37.4061,-121.942,10,45,135,415,3177,4890,4691,13862,26854,33223,36472,34810,13617,2223,441,135,0
GRMN0031,GRMN003109.jpg,37.4061,-121.942,8,75,186,690,4251,9442,7759,14403,25771,31211,35278,28413,14442,2284,610,177,0
GRMN0031,GRMN003110.jpg,37.4061,-121.942,103,265,788,2492,13003,19243,17037,23621,24335,21903,19646,22154,7330,1999,698,383,0
GRMN0031,GRMN003111.jpg,37.4061,-121.942,68,267,705,2124,13677,19871,18253,23101,25885,18279,18433,22165,9009,1933,780,450,0
GRMN0031,GRMN003112.jpg,37.4061,-121.942,93,272,703,2015,14026,20355,18000,23336,25492,18508,18826,21994,8302,1991,741,346,0
GRMN0031,GRMN003113.jpg,37.4061,-121.942,207,328,1010,3400,17435,20761,20855,25352,23559,14212,16970,20145,6945,2369,1020,432,0
GRMN0031,GRMN003114.jpg,37.4061,-121.942,26,76,185,802,6596,14243,11343,15055,26445,26638,27423,24090,15559,3481,1783,1255,0
GRMN0031,GRMN003115.jpg,37.4061,-121.942,20,58,158,1024,4776,7647,7793,17624,27557,32469,32363,28098,11549,2969,653,242,0
GRMN0031,GRMN003116.jpg,37.4061,-121.942,14,94,282,837,5302,7528,6252,11292,28148,32434,37010,24312,13870,3964,1620,2041,0
GRMN0031,GRMN003117.jpg,37.4061,-121.942,5,42,122,216,2797,5678,3758,13205,25897,28161,24505,23679,35741,9737,969,488,0
GRMN0031,GRMN003118.jpg,37.4061,-121.942,6,91,131,303,3302,5160,2473,9156,24874,21900,30179,39198,31608,4775,1402,442,0
GRMN0031,GRMN003119.jpg,37.4061,-121.942,31,63,154,636,2322,5070,3429,9958,26721,23399,29585,34712,31101,6207,1131,481,0
GRMN0031,GRMN003120.jpg,37.4061,-121.942,3,38,137,279,2373,4650,3173,8987,21732,21891,25360,29781,38555,16396,1255,390,0
GRMN0031,GRMN003121.jpg,37.4061,-121.942,757,1730,23290,10320,3959,5802,13650,50200,31800,7314,1984,5986,10909,5297,1526,476,0
GRMN0031,GRMN003122.jpg,37.4061,-121.942,4053,51858,89965,19461,1351,3581,2574,936,573,261,95,71,46,38,56,81,0
GRMN0031,GRMN003123.jpg,37.4061,-121.942,1952,24288,85633,30380,10977,3673,10656,3843,1315,918,712,296,159,78,46,74,0
GRMN0032,GRMN003201.jpg,37.403,-121.943,2502,16735,40872,54293,26038,11811,10546,6365,1921,1461,1180,418,179,237,126,316,0
GRMN0032,GRMN003202.jpg,37.403,-121.943,197,1178,20895,79042,37855,8199,9526,9745,3567,1334,842,572,260,139,183,1466,0
GRMN0032,GRMN003203.jpg,37.403,-121.943,1455,7712,47115,45366,28112,14660,4542,8177,10165,3119,1115,732,345,280,414,1691,0
GRMN0032,GRMN003204.jpg,37.403,-121.943,1433,2825,17227,25753,49538,35037,18487,7785,6911,3335,2170,1381,879,440,353,1446,0
GRMN0032,GRMN003205.jpg,37.403,-121.943,184,749,6925,7723,4254,4636,4722,2570,2448,2261,3902,4280,35834,53450,9365,31697,0
GRMN0032,GRMN003206.jpg,37.403,-121.943,0,0,2,14,78,308,3962,4991,6495,5579,15083,27257,32421,33275,24534,21001,0
GRMN0032,GRMN003207.jpg,37.403,-121.943,2,22,85,280,817,1864,2209,6557,6822,26497,33161,37143,30598,23814,3441,1688,0
GRMN0032,GRMN003208.jpg,37.403,-121.943,3,31,73,118,203,962,6175,4690,23491,32722,36441,30770,25442,11949,1338,592,0
GRMN0032,GRMN003209.jpg,37.403,-121.943,53,179,4764,14105,33292,36152,26613,22758,13990,14908,6679,1305,191,10,1,0,0
GRMN0032,GRMN003210.jpg,37.403,-121.943,3133,98773,61495,5582,2540,1442,1058,516,87,53,61,74,94,48,36,8,0
GRMN0032,GRMN003211.jpg,37.403,-121.943,1850,19430,80092,45929,10437,5448,4388,3357,2174,1224,178,32,53,40,61,307,0
GRMN0032,GRMN003212.jpg,37.403,-121.943,1070,5202,33746,42416,64591,15617,7076,2808,1327,465,73,56,38,56,52,407,0
GRMN0032,GRMN003213.jpg,37.403,-121.943,1112,1856,25488,26883,46188,64740,6136,1057,466,158,98,50,39,51,50,628,0
GRMN0032,GRMN003214.jpg,37.403,-121.943,521,909,15441,19954,30976,87845,16907,838,249,319,123,67,48,54,39,710,0
GRMN0032,GRMN003215.jpg,37.403,-121.943,444,853,16557,22143,70274,49321,12192,688,407,621,479,86,71,44,62,758,0
GRMN0032,GRMN003216.jpg,37.403,-121.943,254,12928,83945,38915,25819,9201,1515,750,726,505,47,35,29,16,14,301,0
GRMN0032,GRMN003217.jpg,37.403,-121.943,470,10261,26856,48556,32843,44919,8795,1310,404,67,48,30,35,19,29,358,0
GRMN0032,GRMN003218.jpg,37.403,-121.943,2,449,22415,41760,52644,41188,11392,3288,1447,184,47,15,17,11,9,132,0
GRMN0032,GRMN003219.jpg,37.403,-121.943,30,167,6129,17090,30305,60569,45826,13900,579,136,47,32,15,9,20,146,0
GRMN0032,GRMN003220.jpg,37.403,-121.943,70,4897,16527,17506,56185,35644,18042,21852,4090,43,26,19,7,3,6,83,0
GRMN0032,GRMN003221.jpg,37.403,-121.943,524,12602,19045,30867,29175,53263,20078,3982,3319,1510,446,180,9,0,0,0,0
GRMN0032,GRMN003222.jpg,37.403,-121.943,19,6270,18869,16493,36635,75355,15357,2507,1015,523,1329,575,53,0,0,0,0
GRMN0032,GRMN003223.jpg,37.403,-121.943,3,64,11307,28752,93173,32185,3640,1741,3644,355,65,30,14,3,4,20,0
GRMN0033,GRMN003301.jpg,37.403,-121.943,8706,28651,52099,31546,18297,13686,5523,5778,5512,2588,1048,993,245,114,93,121,-1
GRMN0033,GRMN003302.jpg,37.403,-121.943,245,7584,18628,24430,21132,34891,36342,18644,6704,2150,1534,1006,527,207,129,847,-1
GRMN0033,GRMN003303.jpg,37.403,-121.943,32,4918,18994,29817,27473,49536,32548,4130,2760,2008,918,743,267,105,85,666,-1
GRMN0033,GRMN003304.jpg,37.403,-121.943,203,6347,24663,27518,41332,28090,22182,9789,7817,3418,1334,960,396,176,106,669,-1
GRMN0033,GRMN003305.jpg,37.403,-121.943,28,987,8781,22039,40394,51673,27771,12847,6029,2720,489,348,226,141,89,438,-1
GRMN0033,GRMN003306.jpg,37.403,-121.943,165,2802,13847,17753,40162,44272,29877,16171,6873,2455,335,98,37,11,14,128,-1
GRMN0033,GRMN003307.jpg,37.403,-121.943,45,7468,31113,42788,29677,33875,19195,7482,2210,609,235,101,79,16,4,103,-1
GRMN0033,GRMN003308.jpg,37.403,-121.943,52,295,11697,18237,31931,38435,34463,24550,10490,3653,717,379,74,23,4,0,-1
GRMN0033,GRMN003309.jpg,37.403,-121.943,1382,11692,29730,44233,34518,24732,15404,8853,1718,2258,78,77,54,37,45,189,-1
GRMN0033,GRMN003310.jpg,37.403,-121.943,1,7,558,13055,30556,27678,43142,37942,21906,31,19,11,7,6,17,64,-1
GRMN0033,GRMN003311.jpg,37.403,-121.943,8311,38518,51785,40133,15277,8766,4520,4265,1278,749,708,452,160,38,9,31,-1
GRMN0033,GRMN003312.jpg,37.403,-121.943,5546,20007,21490,37027,42487,19480,13409,8499,2978,1829,965,244,127,82,70,760,-1
GRMN0033,GRMN003313.jpg,37.403,-121.943,96,3638,13031,42810,43299,33222,18893,8764,4204,4028,1903,137,111,77,59,728,-1
GRMN0033,GRMN003314.jpg,37.403,-121.943,16894,80079,35129,15528,14665,6365,1989,1056,1115,608,610,299,176,133,107,247,-1
GRMN0033,GRMN003315.jpg,37.403,-121.943,246,15180,41213,14636,11670,18468,7632,6110,26883,15528,7906,4436,2518,1886,688,0,-1
GRMN0033,GRMN003316.jpg,37.403,-121.943,0,8,10580,11345,4144,3337,19116,23556,47509,17163,9296,7873,8064,5051,2572,5386,-1
